line,operating_period,day_type,route,calendar_year,calendar_year_month,calendar_week_start,calendar_day,day_of_the_week,calendar_month,planned_mileage
green,21SB,weekday,001,2021,2021-08,2021-08-23,2021-08-27,friday,8,96904.08
green,21SB,weekday,001,2021,2021-08,2021-08-30,2021-08-30,monday,8,96904.08
green,21SB,weekday,001,2021,2021-08,2021-08-30,2021-08-31,tuesday,8,96904.08
green,21SB,weekday,001,2021,2021-09,2021-08-30,2021-09-01,wednesday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-08-30,2021-09-02,thursday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-08-30,2021-09-03,friday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-06,2021-09-07,tuesday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-06,2021-09-08,wednesday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-06,2021-09-09,thursday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-06,2021-09-10,friday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-13,2021-09-13,monday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-13,2021-09-14,tuesday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-13,2021-09-15,wednesday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-13,2021-09-16,thursday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-13,2021-09-17,friday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-20,2021-09-20,monday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-20,2021-09-21,tuesday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-20,2021-09-22,wednesday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-20,2021-09-23,thursday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-20,2021-09-24,friday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-27,2021-09-27,monday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-27,2021-09-28,tuesday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-27,2021-09-29,wednesday,9,96904.08
green,21SB,weekday,001,2021,2021-09,2021-09-27,2021-09-30,thursday,9,96904.08
green,21SB,weekday,001,2021,2021-10,2021-09-27,2021-10-01,friday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-04,2021-10-04,monday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-04,2021-10-05,tuesday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-04,2021-10-06,wednesday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-04,2021-10-07,thursday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-04,2021-10-08,friday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-11,2021-10-12,tuesday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-11,2021-10-13,wednesday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-11,2021-10-14,thursday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-11,2021-10-15,friday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-18,2021-10-18,monday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-18,2021-10-19,tuesday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-18,2021-10-20,wednesday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-18,2021-10-21,thursday,10,96904.08
green,21SB,weekday,001,2021,2021-10,2021-10-18,2021-10-22,friday,10,96904.08
green,21UB,second holiday period,001,2021,2021-07,2021-06-28,2021-07-01,thursday,7,63924.12
green,21UB,sunday,001,2021,2021-06,2021-06-14,2021-06-20,sunday,6,63924.12
green,21UB,sunday,001,2021,2021-06,2021-06-21,2021-06-27,sunday,6,63924.12
green,21UB,sunday,001,2021,2021-07,2021-06-28,2021-07-04,sunday,7,63924.12
green,21UB,sunday,001,2021,2021-07,2021-07-05,2021-07-11,sunday,7,63924.12
green,21UB,sunday,001,2021,2021-07,2021-07-12,2021-07-18,sunday,7,63924.12
green,21UB,sunday,001,2021,2021-07,2021-07-19,2021-07-25,sunday,7,63924.12
green,21UB,sunday,001,2021,2021-08,2021-07-26,2021-08-01,sunday,8,63924.12
green,21UB,sunday,001,2021,2021-08,2021-08-02,2021-08-08,sunday,8,63924.12
green,21UB,sunday,001,2021,2021-08,2021-08-09,2021-08-15,sunday,8,63924.12
green,21UB,sunday,001,2021,2021-08,2021-08-16,2021-08-22,sunday,8,63924.12
green,21UB,first holiday period,001,2021,2021-06,2021-06-21,2021-06-24,thursday,6,63924.12
green,21UB,saturday,001,2021,2021-06,2021-06-14,2021-06-19,saturday,6,68810.04
green,21UB,saturday,001,2021,2021-06,2021-06-21,2021-06-26,saturday,6,68810.04
green,21UB,saturday,001,2021,2021-07,2021-06-28,2021-07-03,saturday,7,68810.04
green,21UB,saturday,001,2021,2021-07,2021-07-05,2021-07-10,saturday,7,68810.04
green,21UB,saturday,001,2021,2021-07,2021-07-12,2021-07-17,saturday,7,68810.04
green,21UB,saturday,001,2021,2021-07,2021-07-19,2021-07-24,saturday,7,68810.04
green,21UB,saturday,001,2021,2021-07,2021-07-26,2021-07-31,saturday,7,68810.04
green,21UB,saturday,001,2021,2021-08,2021-08-02,2021-08-07,saturday,8,68810.04
green,21UB,saturday,001,2021,2021-08,2021-08-09,2021-08-14,saturday,8,68810.04
green,21UB,saturday,001,2021,2021-08,2021-08-16,2021-08-21,saturday,8,68810.04
green,21UB,weekday,001,2021,2021-06,2021-06-14,2021-06-14,monday,6,88760.88
green,21UB,weekday,001,2021,2021-06,2021-06-14,2021-06-15,tuesday,6,88760.88
green,21UB,weekday,001,2021,2021-06,2021-06-14,2021-06-16,wednesday,6,88760.88
green,21UB,weekday,001,2021,2021-06,2021-06-14,2021-06-17,thursday,6,88760.88
green,21UB,weekday,001,2021,2021-06,2021-06-14,2021-06-18,friday,6,88760.88
green,21UB,weekday,001,2021,2021-06,2021-06-21,2021-06-21,monday,6,88760.88
green,21UB,weekday,001,2021,2021-06,2021-06-21,2021-06-22,tuesday,6,88760.88
green,21UB,weekday,001,2021,2021-06,2021-06-21,2021-06-23,wednesday,6,88760.88
green,21UB,weekday,001,2021,2021-06,2021-06-21,2021-06-25,friday,6,88760.88
green,21UB,weekday,001,2021,2021-06,2021-06-28,2021-06-28,monday,6,88760.88
green,21UB,weekday,001,2021,2021-06,2021-06-28,2021-06-29,tuesday,6,88760.88
green,21UB,weekday,001,2021,2021-06,2021-06-28,2021-06-30,wednesday,6,88760.88
green,21UB,weekday,001,2021,2021-07,2021-06-28,2021-07-02,friday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-05,2021-07-05,monday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-05,2021-07-06,tuesday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-05,2021-07-07,wednesday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-05,2021-07-08,thursday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-05,2021-07-09,friday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-12,2021-07-12,monday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-12,2021-07-13,tuesday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-12,2021-07-14,wednesday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-12,2021-07-15,thursday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-12,2021-07-16,friday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-19,2021-07-19,monday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-19,2021-07-20,tuesday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-19,2021-07-21,wednesday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-19,2021-07-22,thursday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-19,2021-07-23,friday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-26,2021-07-26,monday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-26,2021-07-27,tuesday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-26,2021-07-28,wednesday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-26,2021-07-29,thursday,7,88760.88
green,21UB,weekday,001,2021,2021-07,2021-07-26,2021-07-30,friday,7,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-02,2021-08-02,monday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-02,2021-08-03,tuesday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-02,2021-08-04,wednesday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-02,2021-08-05,thursday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-02,2021-08-06,friday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-09,2021-08-09,monday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-09,2021-08-10,tuesday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-09,2021-08-11,wednesday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-09,2021-08-12,thursday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-09,2021-08-13,friday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-16,2021-08-16,monday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-16,2021-08-17,tuesday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-16,2021-08-18,wednesday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-16,2021-08-19,thursday,8,88760.88
green,21UB,weekday,001,2021,2021-08,2021-08-16,2021-08-20,friday,8,88760.88
green,22JB,sunday,001,2022,2022-01,2022-01-03,2022-01-09,sunday,1,55780.92
green,22JB,sunday,001,2022,2022-01,2022-01-10,2022-01-16,sunday,1,55780.92
green,22JB,sunday,001,2022,2022-01,2022-01-17,2022-01-23,sunday,1,55780.92
green,22JB,sunday,001,2022,2022-01,2022-01-24,2022-01-30,sunday,1,55780.92
green,22JB,sunday,001,2022,2022-02,2022-01-31,2022-02-06,sunday,2,55780.92
green,22JB,sunday,001,2022,2022-02,2022-02-07,2022-02-13,sunday,2,55780.92
green,22JB,sunday,001,2022,2022-02,2022-02-14,2022-02-20,sunday,2,55780.92
green,22JB,sunday,001,2022,2022-02,2022-02-21,2022-02-27,sunday,2,55780.92
green,22JB,sunday,001,2022,2022-03,2022-02-28,2022-03-06,sunday,3,55780.92
green,22JB,sunday,001,2022,2022-03,2022-03-07,2022-03-13,sunday,3,55780.92
green,22JB,sunday,001,2022,2022-03,2022-03-14,2022-03-20,sunday,3,55780.92
green,22JB,saturday,001,2022,2022-01,2022-01-03,2022-01-08,saturday,1,60666.84
green,22JB,saturday,001,2022,2022-01,2022-01-10,2022-01-15,saturday,1,60666.84
green,22JB,saturday,001,2022,2022-01,2022-01-17,2022-01-22,saturday,1,60666.84
green,22JB,saturday,001,2022,2022-01,2022-01-24,2022-01-29,saturday,1,60666.84
green,22JB,saturday,001,2022,2022-02,2022-01-31,2022-02-05,saturday,2,60666.84
green,22JB,saturday,001,2022,2022-02,2022-02-07,2022-02-12,saturday,2,60666.84
green,22JB,saturday,001,2022,2022-02,2022-02-14,2022-02-19,saturday,2,60666.84
green,22JB,saturday,001,2022,2022-02,2022-02-21,2022-02-26,saturday,2,60666.84
green,22JB,saturday,001,2022,2022-03,2022-02-28,2022-03-05,saturday,3,60666.84
green,22JB,saturday,001,2022,2022-03,2022-03-07,2022-03-12,saturday,3,60666.84
green,22JB,saturday,001,2022,2022-03,2022-03-14,2022-03-19,saturday,3,60666.84
green,22JB,weekday,001,2022,2022-01,2022-01-03,2022-01-03,monday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-03,2022-01-04,tuesday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-03,2022-01-05,wednesday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-03,2022-01-06,thursday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-03,2022-01-07,friday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-10,2022-01-10,monday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-10,2022-01-11,tuesday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-10,2022-01-12,wednesday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-10,2022-01-13,thursday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-10,2022-01-14,friday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-17,2022-01-17,monday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-17,2022-01-18,tuesday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-17,2022-01-19,wednesday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-17,2022-01-20,thursday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-17,2022-01-21,friday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-24,2022-01-24,monday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-24,2022-01-25,tuesday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-24,2022-01-26,wednesday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-24,2022-01-27,thursday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-24,2022-01-28,friday,1,96904.08
green,22JB,weekday,001,2022,2022-01,2022-01-31,2022-01-31,monday,1,96904.08
green,22JB,weekday,001,2022,2022-02,2022-01-31,2022-02-01,tuesday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-01-31,2022-02-02,wednesday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-01-31,2022-02-03,thursday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-01-31,2022-02-04,friday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-07,2022-02-07,monday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-07,2022-02-08,tuesday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-07,2022-02-09,wednesday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-07,2022-02-10,thursday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-07,2022-02-11,friday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-14,2022-02-14,monday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-14,2022-02-15,tuesday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-14,2022-02-16,wednesday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-14,2022-02-17,thursday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-14,2022-02-18,friday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-21,2022-02-21,monday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-21,2022-02-22,tuesday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-21,2022-02-23,wednesday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-21,2022-02-24,thursday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-21,2022-02-25,friday,2,96904.08
green,22JB,weekday,001,2022,2022-02,2022-02-28,2022-02-28,monday,2,96904.08
green,22JB,weekday,001,2022,2022-03,2022-02-28,2022-03-01,tuesday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-02-28,2022-03-02,wednesday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-02-28,2022-03-03,thursday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-02-28,2022-03-04,friday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-03-07,2022-03-07,monday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-03-07,2022-03-08,tuesday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-03-07,2022-03-09,wednesday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-03-07,2022-03-10,thursday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-03-07,2022-03-11,friday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-03-14,2022-03-14,monday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-03-14,2022-03-15,tuesday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-03-14,2022-03-16,wednesday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-03-14,2022-03-17,thursday,3,96904.08
green,22JB,weekday,001,2022,2022-03,2022-03-14,2022-03-18,friday,3,96904.08
green,22MB,second holiday period,001,2022,2022-04,2022-04-18,2022-04-18,monday,4,63516.96
green,22MB,sunday,001,2022,2022-03,2022-03-21,2022-03-27,sunday,3,55780.92
green,22MB,sunday,001,2022,2022-04,2022-03-28,2022-04-03,sunday,4,55780.92
green,22MB,sunday,001,2022,2022-04,2022-04-04,2022-04-10,sunday,4,55780.92
green,22MB,sunday,001,2022,2022-04,2022-04-11,2022-04-17,sunday,4,55780.92
green,22MB,sunday,001,2022,2022-04,2022-04-18,2022-04-24,sunday,4,55780.92
green,22MB,sunday,001,2022,2022-05,2022-04-25,2022-05-01,sunday,5,55780.92
green,22MB,sunday,001,2022,2022-05,2022-05-02,2022-05-08,sunday,5,55780.92
green,22MB,sunday,001,2022,2022-05,2022-05-09,2022-05-15,sunday,5,55780.92
green,22MB,sunday,001,2022,2022-05,2022-05-16,2022-05-22,sunday,5,55780.92
green,22MB,sunday,001,2022,2022-05,2022-05-23,2022-05-29,sunday,5,55780.92
green,22MB,sunday,001,2022,2022-06,2022-05-30,2022-06-05,sunday,6,55780.92
green,22MB,sunday,001,2022,2022-06,2022-06-06,2022-06-12,sunday,6,55780.92
green,22MB,first holiday period,001,2022,2022-04,2022-04-11,2022-04-15,friday,4,63516.96
green,22MB,saturday,001,2022,2022-03,2022-03-21,2022-03-26,saturday,3,60666.84
green,22MB,saturday,001,2022,2022-04,2022-03-28,2022-04-02,saturday,4,60666.84
green,22MB,saturday,001,2022,2022-04,2022-04-04,2022-04-09,saturday,4,60666.84
green,22MB,saturday,001,2022,2022-04,2022-04-11,2022-04-16,saturday,4,60666.84
green,22MB,saturday,001,2022,2022-04,2022-04-18,2022-04-23,saturday,4,60666.84
green,22MB,saturday,001,2022,2022-04,2022-04-25,2022-04-30,saturday,4,60666.84
green,22MB,saturday,001,2022,2022-05,2022-05-02,2022-05-07,saturday,5,60666.84
green,22MB,saturday,001,2022,2022-05,2022-05-09,2022-05-14,saturday,5,60666.84
green,22MB,saturday,001,2022,2022-05,2022-05-16,2022-05-21,saturday,5,60666.84
green,22MB,saturday,001,2022,2022-05,2022-05-23,2022-05-28,saturday,5,60666.84
green,22MB,saturday,001,2022,2022-06,2022-05-30,2022-06-04,saturday,6,60666.84
green,22MB,saturday,001,2022,2022-06,2022-06-06,2022-06-11,saturday,6,60666.84
green,22MB,weekday,001,2022,2022-03,2022-03-21,2022-03-21,monday,3,96904.08
green,22MB,weekday,001,2022,2022-03,2022-03-21,2022-03-22,tuesday,3,96904.08
green,22MB,weekday,001,2022,2022-03,2022-03-21,2022-03-23,wednesday,3,96904.08
green,22MB,weekday,001,2022,2022-03,2022-03-21,2022-03-24,thursday,3,96904.08
green,22MB,weekday,001,2022,2022-03,2022-03-21,2022-03-25,friday,3,96904.08
green,22MB,weekday,001,2022,2022-03,2022-03-28,2022-03-28,monday,3,96904.08
green,22MB,weekday,001,2022,2022-03,2022-03-28,2022-03-29,tuesday,3,96904.08
green,22MB,weekday,001,2022,2022-03,2022-03-28,2022-03-30,wednesday,3,96904.08
green,22MB,weekday,001,2022,2022-03,2022-03-28,2022-03-31,thursday,3,96904.08
green,22MB,weekday,001,2022,2022-04,2022-03-28,2022-04-01,friday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-04,2022-04-04,monday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-04,2022-04-05,tuesday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-04,2022-04-06,wednesday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-04,2022-04-07,thursday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-04,2022-04-08,friday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-11,2022-04-11,monday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-11,2022-04-12,tuesday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-11,2022-04-13,wednesday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-11,2022-04-14,thursday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-18,2022-04-19,tuesday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-18,2022-04-20,wednesday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-18,2022-04-21,thursday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-18,2022-04-22,friday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-25,2022-04-25,monday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-25,2022-04-26,tuesday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-25,2022-04-27,wednesday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-25,2022-04-28,thursday,4,96904.08
green,22MB,weekday,001,2022,2022-04,2022-04-25,2022-04-29,friday,4,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-02,2022-05-02,monday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-02,2022-05-03,tuesday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-02,2022-05-04,wednesday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-02,2022-05-05,thursday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-02,2022-05-06,friday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-09,2022-05-09,monday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-09,2022-05-10,tuesday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-09,2022-05-11,wednesday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-09,2022-05-12,thursday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-09,2022-05-13,friday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-16,2022-05-16,monday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-16,2022-05-17,tuesday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-16,2022-05-18,wednesday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-16,2022-05-19,thursday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-16,2022-05-20,friday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-23,2022-05-24,tuesday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-23,2022-05-25,wednesday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-23,2022-05-26,thursday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-23,2022-05-27,friday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-30,2022-05-30,monday,5,96904.08
green,22MB,weekday,001,2022,2022-05,2022-05-30,2022-05-31,tuesday,5,96904.08
green,22MB,weekday,001,2022,2022-06,2022-05-30,2022-06-01,wednesday,6,96904.08
green,22MB,weekday,001,2022,2022-06,2022-05-30,2022-06-02,thursday,6,96904.08
green,22MB,weekday,001,2022,2022-06,2022-05-30,2022-06-03,friday,6,96904.08
green,22MB,weekday,001,2022,2022-06,2022-06-06,2022-06-06,monday,6,96904.08
green,22MB,weekday,001,2022,2022-06,2022-06-06,2022-06-07,tuesday,6,96904.08
green,22MB,weekday,001,2022,2022-06,2022-06-06,2022-06-08,wednesday,6,96904.08
green,22MB,weekday,001,2022,2022-06,2022-06-06,2022-06-09,thursday,6,96904.08
green,22MB,weekday,001,2022,2022-06,2022-06-06,2022-06-10,friday,6,96904.08
green,22MB,third holiday period,001,2022,2022-05,2022-05-23,2022-05-23,monday,5,55780.92
